query,rel,qid,docid
Communes of France,1,410219,1087522
Communes of France,1,410219,1105285
Communes of France,1,410219,1113125
Communes of France,1,410219,1115013
Communes of France,1,410219,1130364
Communes of France,1,410219,1130386
Communes of France,1,410219,1149275
Communes of France,1,410219,1169254
Communes of France,1,410219,1188347
Communes of France,1,410219,1190868
Communes of France,1,410219,1197246
Communes of France,1,410219,1199379
Communes of France,1,410219,1204297
Communes of France,1,410219,1205966
Communes of France,1,410219,1228307
Communes of France,1,410219,1228438
Communes of France,1,410219,1257063
Communes of France,1,410219,1274684
Communes of France,1,410219,1332814
Communes of France,1,410219,1334755
Communes of France,1,410219,1607928
Communes of France,1,410219,1693070
Communes of France,1,410219,1699301
Communes of France,1,410219,1703492
Communes of France,1,410219,1704274
Communes of France,1,410219,1834733
Communes of France,1,410219,1838996
Communes of France,1,410219,1862514
Communes of France,1,410219,2071111
Communes of France,1,410219,2296493
Communes of France,1,410219,2521268
Communes of France,1,410219,2570870
Communes of France,1,410219,2582725
Communes of France,1,410219,2695267
Communes of France,1,410219,2744678
Communes of France,1,410219,2961056
Communes of France,1,410219,3104586
Communes of France,1,410219,3116689
Communes of France,1,410219,3124632
Communes of France,1,410219,4367988
Communes of France,1,410219,5145924
Communes of France,1,410219,19322926
Communes of France,1,410219,23475797
Communes of France,1,410219,33575421
Communes of France,1,410219,43485209
Madison Wisconsin,2,57863,57863
Madison Wisconsin,1,57863,260376
Madison Wisconsin,1,57863,276931
Madison Wisconsin,1,57863,1757230
Madison Wisconsin,1,57863,23536538
Madison Wisconsin,1,57863,26007105
Madison Wisconsin,1,57863,58554702
Baku,2,4566,4566
Baku,1,4566,833859
Baku,1,4566,1492960
Baku,1,4566,5592109
Baku,1,4566,5839303
Baku,1,4566,23589791
Baku,1,4566,42704634
Ojibwe language,2,544738,544738
Ojibwe language,1,544738,252768
Ojibwe language,1,544738,382363
Ojibwe language,1,544738,1235197
Ojibwe language,1,544738,1445574
Ojibwe language,1,544738,2394152
Ojibwe language,1,544738,5135188
Wallachia,2,46026,46026
Wallachia,1,46026,64696
Wallachia,1,46026,172232
Wallachia,1,46026,716868
Wallachia,1,46026,2403764
Wallachia,1,46026,2468688
Wallachia,1,46026,3871399
Holy Land,2,148545,148545
Holy Land,1,148545,34484
Holy Land,1,148545,106128
Holy Land,1,148545,106131
Holy Land,1,148545,256355
Holy Land,1,148545,310919
Holy Land,1,148545,382494
Holy Land,1,148545,635111
Pasay,2,359676,359676
Pasay,1,359676,3116750
Pasay,1,359676,3586571
Pasay,1,359676,4703308
Pasay,1,359676,31921824
Pasay,1,359676,52998967
Goidelic languages,2,12469,12469
Goidelic languages,1,12469,4069
Goidelic languages,1,12469,20143
Goidelic languages,1,12469,28397
Goidelic languages,1,12469,253173
Goidelic languages,1,12469,1460121
Goidelic languages,1,12469,2518259
Goidelic languages,1,12469,19872429
YouTube,2,3524766,3524766
YouTube,1,3524766,1068143
YouTube,1,3524766,6388260
YouTube,1,3524766,7482183
YouTube,1,3524766,31265743
YouTube,1,3524766,44382466
YouTube,1,3524766,57313961
United States Department of Health and Human Services,2,58250,58250
United States Department of Health and Human Services,1,58250,11632
United States Department of Health and Human Services,1,58250,44279
United States Department of Health and Human Services,1,58250,215745
United States Department of Health and Human Services,1,58250,224130
United States Department of Health and Human Services,1,58250,1013155
United States Department of Health and Human Services,1,58250,1179168
United States Department of Health and Human Services,1,58250,1704503
Orkney,2,22645,22645
Orkney,1,22645,22647
Orkney,1,22645,101627
Orkney,1,22645,106494
Orkney,1,22645,145334
Orkney,1,22645,445892
Orkney,1,22645,473724
Orkney,1,22645,485036
Orkney,1,22645,1899469
Swindon,2,59908,59908
Swindon,1,59908,34145
Swindon,1,59908,861567
Swindon,1,59908,1368992
Swindon,1,59908,2543721
Swindon,1,59908,3830785
Fingal,2,616620,616620
Fingal,1,616620,182210
Fingal,1,616620,433751
Fingal,1,616620,623820
Fingal,1,616620,944694
Fingal,1,616620,1037458
Fingal,1,616620,1037486
Fingal,1,616620,4469650
Fingal,1,616620,21198796
Provinces of Thailand,2,204637,204637
Provinces of Thailand,1,204637,30128
Provinces of Thailand,1,204637,180094
Provinces of Thailand,1,204637,194043
Provinces of Thailand,1,204637,204656
Provinces of Thailand,1,204637,206497
Provinces of Thailand,1,204637,207063
Provinces of Thailand,1,204637,207541
Provinces of Thailand,1,204637,211154
Provinces of Thailand,1,204637,211630
Provinces of Thailand,1,204637,212046
Provinces of Thailand,1,204637,215661
Provinces of Thailand,1,204637,221351
Provinces of Thailand,1,204637,223051
Provinces of Thailand,1,204637,228678
Provinces of Thailand,1,204637,230715
Provinces of Thailand,1,204637,231372
Provinces of Thailand,1,204637,232288
Provinces of Thailand,1,204637,235097
Provinces of Thailand,1,204637,236460
Provinces of Thailand,1,204637,236482
Provinces of Thailand,1,204637,239573
Provinces of Thailand,1,204637,240169
Provinces of Thailand,1,204637,241795
Provinces of Thailand,1,204637,532407
Provinces of Thailand,1,204637,242271
Provinces of Thailand,1,204637,242846
Provinces of Thailand,1,204637,243411
Provinces of Thailand,1,204637,244224
Provinces of Thailand,1,204637,244844
Provinces of Thailand,1,204637,245558
Provinces of Thailand,1,204637,245714
Provinces of Thailand,1,204637,247614
Provinces of Thailand,1,204637,249003
Provinces of Thailand,1,204637,250640
Provinces of Thailand,1,204637,280550
Provinces of Thailand,1,204637,284524
Provinces of Thailand,1,204637,285540
Provinces of Thailand,1,204637,287079
Provinces of Thailand,1,204637,289852
Provinces of Thailand,1,204637,292014
Provinces of Thailand,1,204637,292533
Provinces of Thailand,1,204637,300094
Provinces of Thailand,1,204637,308083
Provinces of Thailand,1,204637,308606
Provinces of Thailand,1,204637,310272
Provinces of Thailand,1,204637,311667
Provinces of Thailand,1,204637,312339
Provinces of Thailand,1,204637,313753
Provinces of Thailand,1,204637,318417
Provinces of Thailand,1,204637,319219
Provinces of Thailand,1,204637,319936
Provinces of Thailand,1,204637,331310
Provinces of Thailand,1,204637,344757
Provinces of Thailand,1,204637,353987
Provinces of Thailand,1,204637,363909
Provinces of Thailand,1,204637,364845
Provinces of Thailand,1,204637,365656
Provinces of Thailand,1,204637,366647
Parishes of Jamaica,2,666342,666342
Parishes of Jamaica,1,666342,396757
Parishes of Jamaica,1,666342,538924
Parishes of Jamaica,1,666342,543412
Parishes of Jamaica,1,666342,1057641
Parishes of Jamaica,1,666342,1786228
Parishes of Jamaica,1,666342,1821228
Parishes of Jamaica,1,666342,2153731
Parishes of Jamaica,1,666342,2555073
Parishes of Jamaica,1,666342,9819435
Silesia,2,28399,28399
Silesia,1,28399,33603
Silesia,1,28399,60750
Silesia,1,28399,74608
Silesia,1,28399,74612
Silesia,1,28399,153708
Silesia,1,28399,196188
Silesia,1,28399,287459
Silesia,1,28399,345016
Silesia,1,28399,758568
Silesia,1,28399,789474
Silesia,1,28399,1138124
Silesia,1,28399,1294695
Silesia,1,28399,1631182
Silesia,1,28399,1816348
Silesia,1,28399,2486608
Silesia,1,28399,3589799
Silesia,1,28399,11177561
Silesia,1,28399,21782733
Silesia,1,28399,43765457
London Borough of Richmond upon Thames,2,95371,95371
London Borough of Richmond upon Thames,1,95371,52947
London Borough of Richmond upon Thames,1,95371,93860
London Borough of Richmond upon Thames,1,95371,94036
London Borough of Richmond upon Thames,1,95371,94142
London Borough of Richmond upon Thames,1,95371,94178
London Borough of Richmond upon Thames,1,95371,94229
London Borough of Richmond upon Thames,1,95371,150742
London Borough of Richmond upon Thames,1,95371,391850
London Borough of Richmond upon Thames,1,95371,573170
Great Dividing Range,2,55033,55033
Great Dividing Range,1,55033,1041190
Great Dividing Range,1,55033,1056594
Great Dividing Range,1,55033,1062066
Great Dividing Range,1,55033,5342371
Great Dividing Range,1,55033,6153281
Byzantine Empire,2,16972981,16972981
Byzantine Empire,1,16972981,1613
Byzantine Empire,1,16972981,44833
Byzantine Empire,1,16972981,48525
Byzantine Empire,1,16972981,74213
Byzantine Empire,1,16972981,75462
Byzantine Empire,1,16972981,100824
Byzantine Empire,1,16972981,102674
Byzantine Empire,1,16972981,146939
Byzantine Empire,1,16972981,174215
Byzantine Empire,1,16972981,187260
Byzantine Empire,1,16972981,224731
Byzantine Empire,1,16972981,253480
Byzantine Empire,1,16972981,307469
Byzantine Empire,1,16972981,309758
Byzantine Empire,1,16972981,310141
Byzantine Empire,1,16972981,310288
Byzantine Empire,1,16972981,338651
Byzantine Empire,1,16972981,565608
Byzantine Empire,1,16972981,647630
Byzantine Empire,1,16972981,652533
Byzantine Empire,1,16972981,652643
Byzantine Empire,1,16972981,926219
Byzantine Empire,1,16972981,988707
Byzantine Empire,1,16972981,1241242
Byzantine Empire,1,16972981,1550448
Byzantine Empire,1,16972981,1947652
Byzantine Empire,1,16972981,2024951
Byzantine Empire,1,16972981,2134878
Byzantine Empire,1,16972981,2428289
Byzantine Empire,1,16972981,2487220
Byzantine Empire,1,16972981,2494531
Byzantine Empire,1,16972981,2524316
Byzantine Empire,1,16972981,2864866
Byzantine Empire,1,16972981,3149586
Byzantine Empire,1,16972981,4789521
Byzantine Empire,1,16972981,5196520
Byzantine Empire,1,16972981,9790552
Byzantine Empire,1,16972981,11980625
Byzantine Empire,1,16972981,15143171
Byzantine Empire,1,16972981,15752624
Byzantine Empire,1,16972981,33696661
United States Coast Guard,2,32223,32223
United States Coast Guard,1,32223,435901
United States Coast Guard,1,32223,765704
United States Coast Guard,1,32223,797334
United States Coast Guard,1,32223,853653
United States Coast Guard,1,32223,1090311
United States Coast Guard,1,32223,2385768
United States Coast Guard,1,32223,3310652
United States Coast Guard,1,32223,3441984
United States Coast Guard,1,32223,7090054
United States Coast Guard,1,32223,14157162
United States Coast Guard,1,32223,14794236
United States Coast Guard,1,32223,14831491
United States Coast Guard,1,32223,38410533
Prince-elector,2,14056,14056
Prince-elector,1,14056,11449
Prince-elector,1,14056,13849
Prince-elector,1,14056,63393
Prince-elector,1,14056,72587
Prince-elector,1,14056,650526
Prince-elector,1,14056,1929890
Prince-elector,1,14056,2809117
Prince-elector,1,14056,6488945
Prince-elector,1,14056,8984250
DNA,2,7955,7955
DNA,1,7955,6438
DNA,1,7955,8777
DNA,1,7955,9015
DNA,1,7955,12385
DNA,1,7955,19200
DNA,1,7955,20232
DNA,1,7955,23647
DNA,1,7955,24888
DNA,1,7955,29400
DNA,1,7955,44290
DNA,1,7955,167544
DNA,1,7955,235926
DNA,1,7955,245186
DNA,1,7955,253418
DNA,1,7955,255954
DNA,1,7955,262401
DNA,1,7955,331535
DNA,1,7955,455651
DNA,1,7955,565144
DNA,1,7955,854294
DNA,1,7955,1158125
DNA,1,7955,1357514
DNA,1,7955,2146034
DNA,1,7955,3200477
DNA,1,7955,4154197
DNA,1,7955,4250553
DNA,1,7955,5219699
DNA,1,7955,30872162
Township New Jersey,2,29226889,29226889
Township New Jersey,1,29226889,84548
Township New Jersey,1,29226889,124954
Township New Jersey,1,29226889,124960
Township New Jersey,1,29226889,124988
Township New Jersey,1,29226889,125011
Township New Jersey,1,29226889,125021
Township New Jersey,1,29226889,125036
Township New Jersey,1,29226889,125039
Township New Jersey,1,29226889,125056
Township New Jersey,1,29226889,125078
Township New Jersey,1,29226889,125082
Township New Jersey,1,29226889,125093
Township New Jersey,1,29226889,125102
Township New Jersey,1,29226889,125114
Township New Jersey,1,29226889,125154
Township New Jersey,1,29226889,125156
Township New Jersey,1,29226889,125165
Township New Jersey,1,29226889,125173
Township New Jersey,1,29226889,125175
Township New Jersey,1,29226889,125176
Township New Jersey,1,29226889,125179
Township New Jersey,1,29226889,125181
Township New Jersey,1,29226889,125183
Township New Jersey,1,29226889,125185
Township New Jersey,1,29226889,125187
Township New Jersey,1,29226889,125193
Township New Jersey,1,29226889,125205
Township New Jersey,1,29226889,125220
Township New Jersey,1,29226889,125240
Township New Jersey,1,29226889,125244
Township New Jersey,1,29226889,125365
Township New Jersey,1,29226889,125376
Township New Jersey,1,29226889,125378
Township New Jersey,1,29226889,125382
Township New Jersey,1,29226889,125386
Township New Jersey,1,29226889,125387
Township New Jersey,1,29226889,125396
Township New Jersey,1,29226889,125412
Township New Jersey,1,29226889,125414
Township New Jersey,1,29226889,125432
Township New Jersey,1,29226889,125435
Township New Jersey,1,29226889,125437
Township New Jersey,1,29226889,125438
Township New Jersey,1,29226889,125448
Township New Jersey,1,29226889,125454
Township New Jersey,1,29226889,125455
Township New Jersey,1,29226889,125464
Township New Jersey,1,29226889,125471
Township New Jersey,1,29226889,125474
Township New Jersey,1,29226889,125482
Township New Jersey,1,29226889,125484
Township New Jersey,1,29226889,125488
Township New Jersey,1,29226889,125493
Township New Jersey,1,29226889,125498
Township New Jersey,1,29226889,125517
Township New Jersey,1,29226889,125538
Township New Jersey,1,29226889,125541
Township New Jersey,1,29226889,125544
Township New Jersey,1,29226889,125556
Township New Jersey,1,29226889,125558
Township New Jersey,1,29226889,125559
Township New Jersey,1,29226889,125576
Township New Jersey,1,29226889,125577
Township New Jersey,1,29226889,125597
Township New Jersey,1,29226889,125598
Township New Jersey,1,29226889,125613
Township New Jersey,1,29226889,125617
Township New Jersey,1,29226889,124954
Township New Jersey,1,29226889,125627
Township New Jersey,1,29226889,125658
Township New Jersey,1,29226889,125671
Township New Jersey,1,29226889,125674
Township New Jersey,1,29226889,125690
Township New Jersey,1,29226889,125705
Township New Jersey,1,29226889,125706
Township New Jersey,1,29226889,125709
Township New Jersey,1,29226889,125710
Township New Jersey,1,29226889,125712
Township New Jersey,1,29226889,125714
Township New Jersey,1,29226889,125717
Township New Jersey,1,29226889,125764
Township New Jersey,1,29226889,125768
Township New Jersey,1,29226889,125772
Township New Jersey,1,29226889,125774
Township New Jersey,1,29226889,125782
Township New Jersey,1,29226889,125791
Township New Jersey,1,29226889,125792
Township New Jersey,1,29226889,125795
Township New Jersey,1,29226889,125804
Township New Jersey,1,29226889,125811
Township New Jersey,1,29226889,136903
Township New Jersey,1,29226889,136908
Township New Jersey,1,29226889,136910
Township New Jersey,1,29226889,136920
Township New Jersey,1,29226889,136982
Township New Jersey,1,29226889,257465
Township New Jersey,1,29226889,21229975
Township New Jersey,1,29226889,25436099
Township New Jersey,1,29226889,29226889
County Wexford,2,215267,215267
County Wexford,1,215267,215377
County Wexford,1,215267,433720
County Wexford,1,215267,584518
County Wexford,1,215267,758360
County Wexford,1,215267,797273
County Wexford,1,215267,2810897
Republics of the Soviet Union,2,26950,26950
Republics of the Soviet Union,1,26950,199446
Republics of the Soviet Union,1,26950,376732
Republics of the Soviet Union,1,26950,380353
Republics of the Soviet Union,1,26950,404448
Republics of the Soviet Union,1,26950,404451
Republics of the Soviet Union,1,26950,2071240
Republics of the Soviet Union,1,26950,15037096
Republics of the Soviet Union,1,26950,24795561
Bucharest,2,36877,36877
Bucharest,1,36877,327536
